,customer_id,sex,is_married,event_time,age_18-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-plus,n_days_active
1013,C1014,0,1,2024-05-02T05:39:11.592Z,0,1,0,0,0,0,0.019178082191780854
1014,C1015,0,0,2024-05-02T05:39:11.593Z,0,0,0,0,0,1,0.3390410958904111
1015,C1016,1,1,2024-05-02T05:39:11.594Z,1,0,0,0,0,0,0.834931506849315
1016,C1017,1,1,2024-05-02T05:39:11.594Z,0,0,0,0,1,0,0.2993150684931507
1017,C1018,1,0,2024-05-02T05:39:11.595Z,0,0,0,0,0,1,0.25068493150684934
1018,C1019,0,0,2024-05-02T05:39:11.596Z,1,0,0,0,0,0,0.7753424657534247
1019,C1020,0,0,2024-05-02T05:39:11.596Z,0,0,0,0,0,1,0.7027397260273973
1020,C1021,1,1,2024-05-02T05:39:11.597Z,0,0,0,1,0,0,0.2534246575342467
1021,C1022,0,0,2024-05-02T05:39:11.597Z,0,0,1,0,0,0,0.5575342465753426
1022,C1023,0,1,2024-05-02T05:39:11.598Z,0,0,0,0,1,0,0.3726027397260274
1023,C1024,1,0,2024-05-02T05:39:11.598Z,1,0,0,0,0,0,0.22191780821917817
1024,C1025,0,0,2024-05-02T05:39:11.599Z,0,0,0,0,0,1,0.239041095890411
1025,C1026,1,1,2024-05-02T05:39:11.600Z,0,0,0,0,0,1,0.41095890410958913
1026,C1027,0,0,2024-05-02T05:39:11.600Z,0,1,0,0,0,0,0.6958904109589041
1027,C1028,1,0,2024-05-02T05:39:11.601Z,0,0,0,0,0,1,0.7835616438356166
1028,C1029,1,0,2024-05-02T05:39:11.601Z,0,0,0,1,0,0,0.18356164383561646
1029,C1030,1,0,2024-05-02T05:39:11.602Z,0,0,0,1,0,0,0.34589041095890427
1030,C1031,0,1,2024-05-02T05:39:11.602Z,0,0,0,1,0,0,0.9602739726027396
1031,C1032,1,1,2024-05-02T05:39:11.603Z,0,0,0,0,0,1,0.6068493150684933
1032,C1033,1,1,2024-05-02T05:39:11.604Z,0,0,0,0,1,0,0.6226027397260274
1033,C1034,0,0,2024-05-02T05:39:11.604Z,1,0,0,0,0,0,0.10616438356164393
1034,C1035,1,1,2024-05-02T05:39:11.605Z,0,0,0,1,0,0,0.35684931506849327
1035,C1036,1,1,2024-05-02T05:39:11.605Z,0,0,0,1,0,0,0.44383561643835634
1036,C1037,1,0,2024-05-02T05:39:11.606Z,0,0,0,0,1,0,0.1328767123287673
1037,C1038,1,0,2024-05-02T05:39:11.607Z,0,0,0,0,0,1,0.5089041095890412
1038,C1039,1,1,2024-05-02T05:39:11.607Z,0,0,0,0,0,1,0.4904109589041097
1039,C1040,0,0,2024-05-02T05:39:11.608Z,1,0,0,0,0,0,0.6712328767123288
1040,C1041,1,1,2024-05-02T05:39:11.608Z,0,0,1,0,0,0,0.32191780821917826
1041,C1042,0,1,2024-05-02T05:39:11.609Z,0,0,0,0,0,1,0.8404109589041098
1042,C1043,0,1,2024-05-02T05:39:11.610Z,0,0,0,0,1,0,0.28767123287671237
1043,C1044,1,0,2024-05-02T05:39:11.610Z,0,0,0,0,0,1,0.7452054794520548
1044,C1045,0,0,2024-05-02T05:39:11.611Z,0,0,0,1,0,0,0.5924657534246576
1045,C1046,1,0,2024-05-02T05:39:11.611Z,0,1,0,0,0,0,0.169178082191781
1046,C1047,0,1,2024-05-02T05:39:11.612Z,0,0,0,0,0,1,0.5452054794520549
1047,C1048,1,0,2024-05-02T05:39:11.613Z,0,0,0,0,0,1,0.3979452054794521
1048,C1049,0,1,2024-05-02T05:39:11.613Z,0,1,0,0,0,0,0.7582191780821919
1049,C1050,0,1,2024-05-02T05:39:11.614Z,0,1,0,0,0,0,0.9136986301369863
1050,C1051,1,1,2024-05-02T05:39:11.615Z,0,0,0,0,1,0,0.9746575342465755
1051,C1052,1,0,2024-05-02T05:39:11.615Z,0,0,0,1,0,0,0.3561643835616439
1052,C1053,0,0,2024-05-02T05:39:11.616Z,0,1,0,0,0,0,0.5315068493150685
1053,C1054,1,1,2024-05-02T05:39:11.616Z,0,0,1,0,0,0,0.9575342465753427
1054,C1055,1,0,2024-05-02T05:39:11.617Z,0,0,0,0,1,0,0.06780821917808222
1055,C1056,0,1,2024-05-02T05:39:11.617Z,0,0,0,0,0,1,0.5630136986301371
1056,C1057,0,0,2024-05-02T05:39:11.618Z,1,0,0,0,0,0,0.19109589041095898
1057,C1058,1,0,2024-05-02T05:39:11.619Z,0,1,0,0,0,0,0.4178082191780823
1058,C1059,1,1,2024-05-02T05:39:11.619Z,0,0,0,0,0,1,0.23561643835616453
1059,C1060,0,1,2024-05-02T05:39:11.620Z,1,0,0,0,0,0,0.8904109589041096
1060,C1061,1,1,2024-05-02T05:39:11.620Z,0,1,0,0,0,0,0.8184931506849316
1061,C1062,1,1,2024-05-02T05:39:11.621Z,0,0,0,1,0,0,0.32534246575342474
1062,C1063,1,0,2024-05-02T05:39:11.622Z,0,1,0,0,0,0,0.47876712328767135
1063,C1064,1,0,2024-05-02T05:39:11.622Z,0,0,0,0,0,1,0.7917808219178084
1064,C1065,0,1,2024-05-02T05:39:11.623Z,0,0,0,0,1,0,0.5143835616438357
1065,C1066,1,0,2024-05-02T05:39:11.623Z,0,0,1,0,0,0,0.8061643835616439
1066,C1067,0,1,2024-05-02T05:39:11.624Z,0,0,0,0,0,1,0.7452054794520548
1067,C1068,1,1,2024-05-02T05:39:11.624Z,0,0,1,0,0,0,0.15547945205479463
1068,C1069,0,1,2024-05-02T05:39:11.625Z,1,0,0,0,0,0,0.8239726027397261
1069,C1070,0,1,2024-05-02T05:39:11.625Z,0,0,1,0,0,0,0.40616438356164397
1070,C1071,0,1,2024-05-02T05:39:11.626Z,0,0,1,0,0,0,0.8856164383561644
1071,C1072,1,1,2024-05-02T05:39:11.627Z,0,1,0,0,0,0,0.8993150684931508
1072,C1073,1,0,2024-05-02T05:39:11.627Z,0,1,0,0,0,0,0.15273972602739727
1073,C1074,0,0,2024-05-02T05:39:11.628Z,0,0,0,1,0,0,0.37123287671232896
1074,C1075,1,0,2024-05-02T05:39:11.628Z,0,0,0,0,0,1,0.8006849315068494
1075,C1076,1,0,2024-05-02T05:39:11.629Z,0,0,0,0,0,1,0.016438356164383716
1076,C1077,0,1,2024-05-02T05:39:11.630Z,0,0,0,1,0,0,0.5876712328767124
1077,C1078,0,0,2024-05-02T05:39:11.631Z,1,0,0,0,0,0,0.042465753424657526
1078,C1079,1,0,2024-05-02T05:39:11.631Z,0,0,0,0,0,1,0.33972602739726043
1079,C1080,1,0,2024-05-02T05:39:11.632Z,0,1,0,0,0,0,0.3431506849315069
1080,C1081,1,0,2024-05-02T05:39:11.632Z,0,0,0,1,0,0,0.9116438356164385
1081,C1082,0,1,2024-05-02T05:39:11.633Z,0,0,0,1,0,0,0.20479452054794534
1082,C1083,1,0,2024-05-02T05:39:11.634Z,0,0,0,0,0,1,0.6287671232876713
1083,C1084,1,0,2024-05-02T05:39:11.634Z,0,0,0,1,0,0,0.0
1084,C1085,1,1,2024-05-02T05:39:11.635Z,1,0,0,0,0,0,0.27602739726027403
1085,C1086,1,1,2024-05-02T05:39:11.636Z,0,0,0,1,0,0,0.17260273972602747
1086,C1087,0,0,2024-05-02T05:39:11.636Z,1,0,0,0,0,0,0.6554794520547946
1087,C1088,1,1,2024-05-02T05:39:11.637Z,0,0,1,0,0,0,0.6013698630136988
1088,C1089,1,0,2024-05-02T05:39:11.637Z,1,0,0,0,0,0,0.7986301369863014
1089,C1090,1,0,2024-05-02T05:39:11.638Z,1,0,0,0,0,0,0.228082191780822
1090,C1091,1,1,2024-05-02T05:39:11.639Z,1,0,0,0,0,0,0.8267123287671234
1091,C1092,1,1,2024-05-02T05:39:11.639Z,0,0,0,1,0,0,0.3068493150684932
1092,C1093,1,0,2024-05-02T05:39:11.640Z,0,0,1,0,0,0,0.9226027397260275
1093,C1094,1,1,2024-05-02T05:39:11.641Z,0,0,0,0,1,0,0.5842465753424659
1094,C1095,0,1,2024-05-02T05:39:11.641Z,0,0,0,1,0,0,0.5869863013698631
1095,C1096,0,0,2024-05-02T05:39:11.642Z,0,0,1,0,0,0,0.06438356164383574
1096,C1097,1,0,2024-05-02T05:39:11.643Z,0,0,0,0,0,1,0.3773972602739728
1097,C1098,1,1,2024-05-02T05:39:11.643Z,1,0,0,0,0,0,0.36575342465753424
1098,C1099,0,0,2024-05-02T05:39:11.644Z,1,0,0,0,0,0,0.00410958904109604
1099,C1100,0,0,2024-05-02T05:39:11.644Z,0,0,0,0,0,1,0.6157534246575342
1100,C1101,0,1,2024-05-02T05:39:11.645Z,0,0,1,0,0,0,0.12260273972602742
1101,C1102,1,1,2024-05-02T05:39:11.646Z,0,0,0,1,0,0,0.9801369863013698
1102,C1103,0,0,2024-05-02T05:39:11.646Z,0,0,0,0,0,0,0.8726027397260276
1103,C1104,1,1,2024-05-02T05:39:11.647Z,0,0,0,0,0,1,0.893150684931507
1104,C1105,1,1,2024-05-02T05:39:11.647Z,0,0,0,0,0,1,0.2554794520547947
1105,C1106,1,1,2024-05-02T05:39:11.648Z,0,0,0,1,0,0,0.15547945205479463
1106,C1107,1,0,2024-05-02T05:39:11.648Z,0,1,0,0,0,0,0.6226027397260274
1107,C1108,0,0,2024-05-02T05:39:11.649Z,0,0,0,0,0,1,0.31438356164383574
1108,C1109,0,1,2024-05-02T05:39:11.649Z,0,0,0,0,0,1,0.11780821917808226
1109,C1110,0,1,2024-05-02T05:39:11.650Z,0,0,0,1,0,0,0.5184931506849315
1110,C1111,0,1,2024-05-02T05:39:11.650Z,0,0,1,0,0,0,0.7102739726027398
1111,C1112,1,1,2024-05-02T05:39:11.651Z,0,0,0,1,0,0,0.8890410958904109
1112,C1113,1,1,2024-05-02T05:39:11.652Z,1,0,0,0,0,0,0.6520547945205479
1113,C1114,0,0,2024-05-02T05:39:11.652Z,0,0,1,0,0,0,0.1657534246575343
1114,C1115,0,1,2024-05-02T05:39:11.653Z,0,1,0,0,0,0,0.8294520547945208
1115,C1116,1,0,2024-05-02T05:39:11.654Z,0,0,0,0,0,1,0.28219178082191787
1116,C1117,1,0,2024-05-02T05:39:11.654Z,0,1,0,0,0,0,0.8883561643835618
1117,C1118,0,1,2024-05-02T05:39:11.655Z,0,0,0,0,1,0,0.024657534246575352
1118,C1119,1,1,2024-05-02T05:39:11.655Z,0,0,0,1,0,0,0.584931506849315
1119,C1120,1,0,2024-05-02T05:39:11.656Z,1,0,0,0,0,0,0.44589041095890414
1120,C1121,1,0,2024-05-02T05:39:11.657Z,1,0,0,0,0,0,0.12671232876712346
1121,C1122,1,0,2024-05-02T05:39:11.657Z,0,0,0,0,1,0,0.8287671232876712
1122,C1123,1,0,2024-05-02T05:39:11.658Z,0,0,1,0,0,0,0.22739726027397267
1123,C1124,0,1,2024-05-02T05:39:11.658Z,0,0,0,0,0,1,0.3404109589041098
1124,C1125,0,0,2024-05-02T05:39:11.659Z,0,0,1,0,0,0,0.55
1125,C1126,1,1,2024-05-02T05:39:11.660Z,0,0,0,0,0,0,0.7363013698630139
1126,C1127,0,1,2024-05-02T05:39:11.660Z,0,0,1,0,0,0,0.35479452054794525
1127,C1128,1,1,2024-05-02T05:39:11.660Z,0,0,0,0,0,1,0.5958904109589043
1128,C1129,1,1,2024-05-02T05:39:11.661Z,0,0,0,1,0,0,0.5698630136986302
1129,C1130,1,1,2024-05-02T05:39:11.662Z,0,0,0,0,0,1,0.9095890410958907
1130,C1131,1,0,2024-05-02T05:39:11.662Z,1,0,0,0,0,0,0.717123287671233
1131,C1132,0,1,2024-05-02T05:39:11.663Z,1,0,0,0,0,0,0.897260273972603
1132,C1133,0,1,2024-05-02T05:39:11.664Z,1,0,0,0,0,0,0.23561643835616453
1133,C1134,1,0,2024-05-02T05:39:11.664Z,0,0,0,1,0,0,0.39863013698630145
1134,C1135,0,1,2024-05-02T05:39:11.665Z,0,0,0,0,1,0,0.915068493150685
1135,C1136,0,1,2024-05-02T05:39:11.666Z,1,0,0,0,0,0,0.00068493150684934
1136,C1137,0,1,2024-05-02T05:39:11.666Z,0,0,1,0,0,0,0.00410958904109604
1137,C1138,0,1,2024-05-02T05:39:11.667Z,0,0,0,0,0,1,0.9869863013698632
1138,C1139,0,0,2024-05-02T05:39:11.667Z,1,0,0,0,0,0,0.023972602739726012
1139,C1140,0,1,2024-05-02T05:39:11.668Z,0,0,0,0,1,0,0.12808219178082192
1140,C1141,1,0,2024-05-02T05:39:11.669Z,0,0,0,0,1,0,0.6554794520547946
1141,C1142,1,0,2024-05-02T05:39:11.669Z,0,1,0,0,0,0,0.35479452054794525
1142,C1143,0,0,2024-05-02T05:39:11.670Z,0,0,0,0,0,0,0.3904109589041096
1143,C1144,1,1,2024-05-02T05:39:11.670Z,0,1,0,0,0,0,0.9979452054794522
1144,C1145,1,1,2024-05-02T05:39:11.671Z,0,0,1,0,0,0,0.5232876712328769
1145,C1146,1,1,2024-05-02T05:39:11.672Z,1,0,0,0,0,0,0.2664383561643837
1146,C1147,1,0,2024-05-02T05:39:11.673Z,0,0,0,0,0,1,0.7952054794520549
1147,C1148,0,0,2024-05-02T05:39:11.673Z,0,0,0,1,0,0,0.1589041095890411
1148,C1149,1,0,2024-05-02T05:39:11.674Z,1,0,0,0,0,0,0.05684931506849322
1149,C1150,0,1,2024-05-02T05:39:11.674Z,1,0,0,0,0,0,0.5321917808219179
1150,C1151,0,1,2024-05-02T05:39:11.675Z,0,0,1,0,0,0,0.042465753424657526
1151,C1152,0,0,2024-05-02T05:39:11.675Z,0,0,0,0,0,1,0.4849315068493152
1152,C1153,0,0,2024-05-02T05:39:11.676Z,0,0,0,1,0,0,0.656164383561644
1153,C1154,0,0,2024-05-02T05:39:11.677Z,0,0,0,0,1,0,0.5643835616438357
1154,C1155,0,1,2024-05-02T05:39:11.677Z,0,0,0,0,0,1,0.44383561643835634
1155,C1156,1,1,2024-05-02T05:39:11.678Z,1,0,0,0,0,0,0.8582191780821917
1156,C1157,0,1,2024-05-02T05:39:11.679Z,0,0,1,0,0,0,0.5623287671232877
1157,C1158,0,1,2024-05-02T05:39:11.679Z,0,0,0,1,0,0,0.09383561643835625
1158,C1159,0,0,2024-05-02T05:39:11.680Z,0,0,1,0,0,0,0.9020547945205482
1159,C1160,1,0,2024-05-02T05:39:11.680Z,0,0,0,1,0,0,0.6808219178082193
1160,C1161,1,1,2024-05-02T05:39:11.681Z,0,0,0,1,0,0,0.49863013698630154
1161,C1162,1,0,2024-05-02T05:39:11.681Z,0,0,1,0,0,0,0.7952054794520549
1162,C1163,1,0,2024-05-02T05:39:11.682Z,0,0,0,0,1,0,0.35821917808219195
1163,C1164,1,0,2024-05-02T05:39:11.682Z,0,0,0,0,0,1,0.9767123287671233
1164,C1165,1,0,2024-05-02T05:39:11.683Z,0,0,0,0,0,1,0.25068493150684934
1165,C1166,0,1,2024-05-02T05:39:11.684Z,1,0,0,0,0,0,0.8554794520547948
1166,C1167,1,0,2024-05-02T05:39:11.684Z,0,0,0,0,0,1,0.3650684931506851
1167,C1168,0,0,2024-05-02T05:39:11.685Z,0,0,0,0,0,1,0.28150684931506853
1168,C1169,0,0,2024-05-02T05:39:11.685Z,0,0,0,0,0,1,0.3226027397260276
1169,C1170,1,1,2024-05-02T05:39:11.686Z,0,0,0,0,1,0,0.3958904109589041
1170,C1171,0,0,2024-05-02T05:39:11.687Z,0,0,0,0,1,0,0.3849315068493151
1171,C1172,1,0,2024-05-02T05:39:11.687Z,0,0,0,1,0,0,0.03424657534246589
1172,C1173,0,0,2024-05-02T05:39:11.688Z,0,1,0,0,0,0,0.9767123287671233
1173,C1174,0,1,2024-05-02T05:39:11.688Z,0,0,0,0,0,1,0.465068493150685
1174,C1175,0,1,2024-05-02T05:39:11.689Z,0,0,0,0,0,0,0.7465753424657535
1175,C1176,1,1,2024-05-02T05:39:11.690Z,0,0,1,0,0,0,0.08493150684931505
1176,C1177,1,1,2024-05-02T05:39:11.690Z,0,0,0,1,0,0,0.7445205479452055
1177,C1178,0,1,2024-05-02T05:39:11.691Z,0,0,0,0,0,1,0.6246575342465754
1178,C1179,1,1,2024-05-02T05:39:11.691Z,0,0,0,1,0,0,0.6006849315068494
1179,C1180,0,0,2024-05-02T05:39:11.692Z,0,0,1,0,0,0,0.7773972602739727
1180,C1181,1,1,2024-05-02T05:39:11.692Z,1,0,0,0,0,0,0.6547945205479453
1181,C1182,0,1,2024-05-02T05:39:11.693Z,0,1,0,0,0,0,0.5541095890410961
1182,C1183,1,0,2024-05-02T05:39:11.694Z,0,0,0,1,0,0,0.42945205479452064
1183,C1184,0,0,2024-05-02T05:39:11.694Z,0,1,0,0,0,0,0.7561643835616438
1184,C1185,1,0,2024-05-02T05:39:11.695Z,0,0,0,0,1,0,0.7952054794520549
1185,C1186,1,1,2024-05-02T05:39:11.695Z,1,0,0,0,0,0,0.045890410958904226
1186,C1187,0,0,2024-05-02T05:39:11.696Z,1,0,0,0,0,0,0.5547945205479452
1187,C1188,1,0,2024-05-02T05:39:11.697Z,1,0,0,0,0,0,0.5602739726027399
1188,C1189,1,1,2024-05-02T05:39:11.698Z,0,0,0,0,0,1,0.8999999999999999
1189,C1190,1,0,2024-05-02T05:39:11.698Z,0,0,0,0,1,0,0.9767123287671233
1190,C1191,0,0,2024-05-02T05:39:11.699Z,0,0,0,0,1,0,0.20616438356164402
1191,C1192,1,0,2024-05-02T05:39:11.699Z,0,1,0,0,0,0,0.4397260273972603
1192,C1193,0,1,2024-05-02T05:39:11.700Z,0,0,0,0,0,1,0.6773972602739726
1193,C1194,1,1,2024-05-02T05:39:11.700Z,0,1,0,0,0,0,0.4287671232876713
1194,C1195,0,1,2024-05-02T05:39:11.701Z,0,1,0,0,0,0,0.08698630136986307
1195,C1196,1,1,2024-05-02T05:39:11.702Z,0,0,0,0,0,1,0.5404109589041097
1196,C1197,1,1,2024-05-02T05:39:11.702Z,0,0,0,0,0,1,0.18287671232876712
1197,C1198,1,0,2024-05-02T05:39:11.703Z,1,0,0,0,0,0,0.7226027397260275
1198,C1199,0,0,2024-05-02T05:39:11.704Z,0,1,0,0,0,0,0.3431506849315069
1199,C1200,0,1,2024-05-02T05:39:11.704Z,0,0,0,0,0,1,0.5157534246575344
1200,C1201,1,1,2024-05-02T05:39:11.705Z,0,0,1,0,0,0,0.44931506849315084
1201,C1202,0,1,2024-05-02T05:39:11.705Z,0,0,0,0,0,1,0.20273972602739732
1202,C1203,1,0,2024-05-02T05:39:11.706Z,0,0,0,0,0,1,0.27054794520547953
1203,C1204,0,1,2024-05-02T05:39:11.706Z,0,0,0,0,0,1,0.00479452054794538
1204,C1205,0,0,2024-05-02T05:39:11.707Z,0,1,0,0,0,0,0.42397260273972615
1205,C1206,0,1,2024-05-02T05:39:11.707Z,0,0,0,0,0,1,0.5801369863013699
1206,C1207,0,1,2024-05-02T05:39:11.708Z,0,1,0,0,0,0,0.5808219178082192
1207,C1208,0,0,2024-05-02T05:39:11.709Z,1,0,0,0,0,0,0.8999999999999999
1208,C1209,0,0,2024-05-02T05:39:11.709Z,0,0,0,0,0,1,0.6568493150684933
1209,C1210,1,0,2024-05-02T05:39:11.710Z,0,0,0,1,0,0,0.08972602739726043
1210,C1211,1,0,2024-05-02T05:39:11.711Z,0,0,0,1,0,0,0.04109589041095907
1211,C1212,1,0,2024-05-02T05:39:11.711Z,0,0,0,1,0,0,0.8178082191780822
1212,C1213,1,1,2024-05-02T05:39:11.712Z,0,0,0,0,1,0,0.834931506849315
1213,C1214,1,1,2024-05-02T05:39:11.712Z,1,0,0,0,0,0,0.7863013698630137
1214,C1215,1,1,2024-05-02T05:39:11.713Z,0,0,0,0,1,0,0.5383561643835617
1215,C1216,1,1,2024-05-02T05:39:11.713Z,0,0,1,0,0,0,0.6712328767123288
1216,C1217,0,1,2024-05-02T05:39:11.714Z,0,0,0,1,0,0,0.4500000000000002
1217,C1218,1,1,2024-05-02T05:39:11.714Z,0,0,0,1,0,0,0.07054794520547958
1218,C1219,1,0,2024-05-02T05:39:11.715Z,1,0,0,0,0,0,0.48424657534246585
1219,C1220,1,0,2024-05-02T05:39:11.716Z,0,0,1,0,0,0,0.6417808219178083
1220,C1221,1,0,2024-05-02T05:39:11.717Z,0,0,0,1,0,0,0.3883561643835618
1221,C1222,0,0,2024-05-02T05:39:11.717Z,0,0,0,0,1,0,0.4876712328767123
1222,C1223,0,1,2024-05-02T05:39:11.718Z,0,1,0,0,0,0,0.504109589041096
1223,C1224,1,0,2024-05-02T05:39:11.718Z,0,0,0,1,0,0,0.33972602739726043
1224,C1225,1,0,2024-05-02T05:39:11.719Z,0,0,1,0,0,0,0.5876712328767124
1225,C1226,0,1,2024-05-02T05:39:11.719Z,1,0,0,0,0,0,0.7239726027397262
1226,C1227,0,0,2024-05-02T05:39:11.720Z,0,0,0,0,1,0,0.019178082191780854
1227,C1228,0,0,2024-05-02T05:39:11.720Z,0,0,1,0,0,0,0.6424657534246576
1228,C1229,1,1,2024-05-02T05:39:11.721Z,1,0,0,0,0,0,0.03630136986301369
1229,C1230,0,1,2024-05-02T05:39:11.721Z,0,0,0,1,0,0,0.5363013698630137
1230,C1231,1,0,2024-05-02T05:39:11.722Z,1,0,0,0,0,0,0.47465753424657553
1231,C1232,0,0,2024-05-02T05:39:11.723Z,0,1,0,0,0,0,0.19931506849315084
1232,C1233,0,1,2024-05-02T05:39:11.723Z,0,0,0,0,0,1,0.2239726027397262
1233,C1234,0,0,2024-05-02T05:39:11.724Z,0,0,0,0,0,1,0.49726027397260286
1234,C1235,0,0,2024-05-02T05:39:11.725Z,0,0,0,0,0,1,0.2534246575342467
1235,C1236,0,0,2024-05-02T05:39:11.725Z,0,0,0,0,0,1,0.7472602739726029
1236,C1237,1,0,2024-05-02T05:39:11.726Z,1,0,0,0,0,0,0.4616438356164385
1237,C1238,1,0,2024-05-02T05:39:11.727Z,0,1,0,0,0,0,0.09931506849315075
1238,C1239,1,0,2024-05-02T05:39:11.727Z,0,0,0,1,0,0,0.7691780821917809
1239,C1240,0,1,2024-05-02T05:39:11.728Z,0,0,0,0,0,1,0.32191780821917826
1240,C1241,0,0,2024-05-02T05:39:11.729Z,0,1,0,0,0,0,0.4356164383561645
1241,C1242,1,1,2024-05-02T05:39:11.729Z,0,0,0,1,0,0,0.956164383561644
1242,C1243,1,1,2024-05-02T05:39:11.730Z,0,0,1,0,0,0,0.3226027397260276
1243,C1244,1,0,2024-05-02T05:39:11.730Z,0,0,0,0,0,1,0.6143835616438358
1244,C1245,1,0,2024-05-02T05:39:11.731Z,0,0,0,0,0,1,0.48835616438356166
1245,C1246,1,1,2024-05-02T05:39:11.731Z,1,0,0,0,0,0,0.4958904109589042
1246,C1247,1,1,2024-05-02T05:39:11.732Z,1,0,0,0,0,0,0.6246575342465754
1247,C1248,1,0,2024-05-02T05:39:11.733Z,0,1,0,0,0,0,0.9376712328767125
1248,C1249,0,0,2024-05-02T05:39:11.733Z,0,0,1,0,0,0,0.5547945205479452
1249,C1250,1,0,2024-05-02T05:39:11.734Z,0,0,1,0,0,0,0.9602739726027396
1250,C1251,1,1,2024-05-02T05:39:11.735Z,1,0,0,0,0,0,0.1404109589041096
1251,C1252,0,1,2024-05-02T05:39:11.735Z,0,1,0,0,0,0,0.38561643835616444
1252,C1253,0,0,2024-05-02T05:39:11.736Z,0,1,0,0,0,0,0.11438356164383578
1253,C1254,1,0,2024-05-02T05:39:11.737Z,0,0,0,1,0,0,0.007534246575342518
1254,C1255,0,1,2024-05-02T05:39:11.737Z,1,0,0,0,0,0,0.8150684931506851
1255,C1256,0,0,2024-05-02T05:39:11.738Z,0,0,0,0,0,1,0.7452054794520548
1256,C1257,1,0,2024-05-02T05:39:11.738Z,0,0,0,1,0,0,0.5712328767123289
1257,C1258,1,1,2024-05-02T05:39:11.739Z,0,0,0,0,0,1,0.8041095890410961
1258,C1259,0,0,2024-05-02T05:39:11.739Z,0,1,0,0,0,0,0.16643835616438363
1259,C1260,1,0,2024-05-02T05:39:11.740Z,0,1,0,0,0,0,0.6308219178082193
1260,C1261,0,0,2024-05-02T05:39:11.741Z,0,0,0,0,0,1,0.41849315068493165
1261,C1262,0,0,2024-05-02T05:39:11.741Z,0,0,1,0,0,0,0.2424657534246577
1262,C1263,1,0,2024-05-02T05:39:11.742Z,0,1,0,0,0,0,0.15958904109589045
1263,C1264,1,0,2024-05-02T05:39:11.742Z,0,0,0,1,0,0,0.8828767123287671
1264,C1265,0,0,2024-05-02T05:39:11.743Z,0,0,1,0,0,0,0.9541095890410958
1265,C1266,1,1,2024-05-02T05:39:11.744Z,0,0,0,0,1,0,0.27465753424657535
1266,C1267,0,0,2024-05-02T05:39:11.744Z,1,0,0,0,0,0,0.3979452054794521
1267,C1268,1,1,2024-05-02T05:39:11.745Z,1,0,0,0,0,0,0.6643835616438356
1268,C1269,0,1,2024-05-02T05:39:11.746Z,0,0,0,0,0,1,0.8780821917808219
1269,C1270,1,1,2024-05-02T05:39:11.746Z,0,0,0,0,1,0,0.8184931506849316
1270,C1271,0,1,2024-05-02T05:39:11.747Z,0,0,0,0,1,0,0.11575342465753424
1271,C1272,1,0,2024-05-02T05:39:11.747Z,0,0,0,1,0,0,0.978082191780822
1272,C1273,0,1,2024-05-02T05:39:11.748Z,0,0,0,0,1,0,0.8253424657534247
1273,C1274,0,1,2024-05-02T05:39:11.749Z,0,0,1,0,0,0,0.3232876712328767
1274,C1275,1,1,2024-05-02T05:39:11.749Z,0,1,0,0,0,0,0.48972602739726034
1275,C1276,0,0,2024-05-02T05:39:11.750Z,0,0,0,0,0,1,0.042465753424657526
1276,C1277,0,1,2024-05-02T05:39:11.750Z,0,0,0,0,1,0,0.6595890410958904
1277,C1278,1,0,2024-05-02T05:39:11.751Z,0,0,0,1,0,0,0.42945205479452064
1278,C1279,0,0,2024-05-02T05:39:11.751Z,1,0,0,0,0,0,0.23219178082191783
1279,C1280,0,0,2024-05-02T05:39:11.752Z,1,0,0,0,0,0,0.00479452054794538
1280,C1281,0,1,2024-05-02T05:39:11.753Z,0,0,0,1,0,0,0.7554794520547947
1281,C1282,0,1,2024-05-02T05:39:11.753Z,1,0,0,0,0,0,0.19452054794520568
1282,C1283,1,0,2024-05-02T05:39:11.754Z,0,1,0,0,0,0,0.3191780821917809
1283,C1284,1,1,2024-05-02T05:39:11.754Z,0,0,0,0,0,1,0.06712328767123288
1284,C1285,1,1,2024-05-02T05:39:11.755Z,1,0,0,0,0,0,0.5363013698630137
1285,C1286,1,0,2024-05-02T05:39:11.755Z,0,0,0,0,0,1,0.08561643835616439
1286,C1287,1,1,2024-05-02T05:39:11.756Z,0,1,0,0,0,0,0.526027397260274
1287,C1288,1,0,2024-05-02T05:39:11.757Z,0,0,0,1,0,0,0.34794520547945207
1288,C1289,0,0,2024-05-02T05:39:11.758Z,0,0,0,0,0,1,0.29863013698630136
1289,C1290,1,1,2024-05-02T05:39:11.758Z,0,0,1,0,0,0,0.6150684931506851
1290,C1291,1,0,2024-05-02T05:39:11.759Z,0,0,0,1,0,0,0.1732876712328768
1291,C1292,1,0,2024-05-02T05:39:11.759Z,0,0,0,0,0,1,0.26369863013698636
1292,C1293,0,0,2024-05-02T05:39:11.760Z,0,0,0,0,1,0,0.007534246575342518
1293,C1294,0,0,2024-05-02T05:39:11.761Z,1,0,0,0,0,0,0.8520547945205479
1294,C1295,0,1,2024-05-02T05:39:11.761Z,0,1,0,0,0,0,0.5431506849315069
1295,C1296,1,1,2024-05-02T05:39:11.762Z,0,0,0,1,0,0,0.8136986301369864
1296,C1297,0,1,2024-05-02T05:39:11.762Z,1,0,0,0,0,0,0.515068493150685
1297,C1298,1,1,2024-05-02T05:39:11.763Z,0,1,0,0,0,0,0.5184931506849315
